Property_Type,Property_Purpose,Baths,Bedrooms,City,Area,Area_Name,Property_Price
Flat,For Sale,4,3,Islamabad,10.4,DHA Defence,30000000
Flat,For Sale,5,4,Islamabad,14.3,DHA Defence,30000000
Flat,For Sale,1,1,Islamabad,3.9,DHA Defence,7000000
Flat,For Sale,2,2,Islamabad,5.1,E-11,20000000
Flat,For Sale,5,4,Islamabad,11.6,DHA Defence,40000000
Flat,For Sale,3,3,Islamabad,10.7,DHA Defence,40000000
Flat,For Sale,2,2,Islamabad,4.4,E-11,20000000
Flat,For Sale,1,2,Islamabad,4.0,I-8,20000000
Flat,For Sale,2,2,Islamabad,4.9,Gulberg,20000000
Flat,For Sale,3,2,Islamabad,3.9,Gulberg,20000000
Flat,For Sale,4,4,Islamabad,14.7,F-11,50000000
Flat,For Sale,3,3,Islamabad,7.5,Bahria Town,20000000
Flat,For Sale,2,2,Islamabad,6.4,Blue Area,80000000
Flat,For Sale,1,1,Islamabad,4.5,Blue Area,60000000
Flat,For Sale,2,2,Islamabad,6.7,DHA Defence,30000000
Flat,For Sale,5,5,Islamabad,2.8,DHA Defence,20000000
Flat,For Sale,2,2,Islamabad,6.4,Jinnah Avenue,80000000
Flat,For Sale,1,1,Islamabad,4.5,Jinnah Avenue,60000000
House,For Sale,6,9,Islamabad,20.0,D-12,160000000
House,For Sale,4,4,Islamabad,10.0,DHA Defence,60000000
House,For Sale,6,6,Islamabad,36.0,F-8,400000000
House,For Sale,5,5,Islamabad,15.5,Soan Garden,60000000
House,For Sale,6,6,Islamabad,7.0,G-13,40000000
House,For Sale,7,6,Islamabad,10.0,B-17,50000000
House,For Sale,6,7,Islamabad,12.0,G-15,50000000
House,For Sale,7,4,Islamabad,10.0,DHA Defence,60000000
House,For Sale,4,3,Islamabad,8.0,DHA Defence,20000000
House,For Sale,5,7,Islamabad,20.0,Bahria Town,160000000
House,For Sale,5,5,Islamabad,74.0,Kashmir Highway,290000000
House,For Sale,5,4,Islamabad,5.0,Bahria Town,30000000
House,For Sale,6,6,Islamabad,10.9,G-13,70000000
House,For Sale,5,4,Islamabad,8.0,Bahria Town,40000000
House,For Sale,6,7,Islamabad,20.0,F-11,150000000
House,For Sale,3,2,Islamabad,7.0,National Police Foundation O-9,20000000
House,For Sale,6,6,Islamabad,20.0,DHA Defence,100000000
House,For Sale,6,6,Islamabad,24.0,I-8,200000000
House,For Sale,6,7,Islamabad,24.0,I-8,150000000
House,For Sale,6,6,Islamabad,14.0,I-8,100000000
House,For Sale,6,6,Islamabad,24.0,I-8,170000000
House,For Sale,6,6,Islamabad,24.0,I-8,130000000
House,For Sale,6,6,Islamabad,12.0,I-8,90000000
House,For Sale,8,8,Islamabad,14.0,I-8,110000000
House,For Rent,5,5,Islamabad,8.0,G-13,200000
House,For Rent,3,3,Islamabad,20.0,F-7,400000
House,For Rent,6,4,Islamabad,10.0,E-11,200000
House,For Rent,4,4,Islamabad,10.0,PWD Housing Scheme,85000
House,For Rent,6,5,Islamabad,6.0,Soan Garden,80000
House,For Rent,6,6,Islamabad,12.0,I-8,300000
House,For Rent,4,3,Islamabad,42.0,F-8,500000
House,For Rent,6,6,Islamabad,20.0,Top City 1,300000
House,For Rent,5,4,Islamabad,24.0,F-8,400000
House,For Rent,6,5,Islamabad,20.0,F-10,400000
House,For Rent,5,7,Islamabad,20.0,F-11,500000
House,For Rent,2,2,Islamabad,7.6,Blue Area,300000
House,For Rent,7,7,Islamabad,20.0,D-12,500000
House,For Rent,6,6,Islamabad,20.0,F-11,400000
House,For Rent,6,6,Islamabad,40.0,F-10,1400000
House,For Rent,5,5,Islamabad,20.0,F-10,400000
House,For Rent,6,6,Islamabad,22.0,F-8,900000
House,For Rent,6,6,Islamabad,40.0,F-8,500000
House,For Rent,8,7,Islamabad,24.0,F-8,900000
House,For Rent,5,5,Islamabad,20.0,F-8,600000
House,For Rent,3,3,Islamabad,24.0,F-8,400000
House,For Rent,5,5,Islamabad,24.0,F-8,600000
House,For Rent,5,5,Islamabad,22.0,F-7,600000
House,For Rent,5,5,Islamabad,24.0,F-7,700000
House,For Rent,7,7,Islamabad,40.0,F-6,1100000
Flat,For Rent,3,3,Islamabad,7.6,D-17,100000
Flat,For Rent,2,2,Islamabad,4.7,B-17,60000
Flat,For Rent,2,2,Islamabad,4.0,B-17,24000
Flat,For Rent,3,3,Islamabad,6.7,B-17,38000
Flat,For Rent,2,2,Islamabad,4.6,B-17,30000
Flat,For Rent,2,2,Islamabad,3.6,DHA Defence,27000
Flat,For Rent,3,3,Islamabad,7.6,E-11,75000
Flat,For Rent,2,2,Islamabad,4.0,E-11,55000
Flat,For Rent,3,3,Islamabad,7.6,E-11,80000
Flat,For Rent,1,1,Islamabad,3.8,F-11,83000
Flat,For Rent,2,2,Islamabad,3.1,E-11,70000
Flat,For Rent,2,2,Islamabad,5.3,Soan Garden,30000
Flat,For Rent,1,5,Islamabad,2.4,E-11,42000
Flat,For Rent,2,2,Islamabad,4.2,Zaraj Housing Scheme,40000
Flat,For Rent,2,2,Islamabad,6.0,Zaraj Housing Scheme,50000
Flat,For Rent,1,1,Islamabad,3.3,E-11,65000
Flat,For Rent,2,2,Islamabad,4.0,E-11,75000
Flat,For Rent,3,3,Islamabad,7.8,F-10,200000
Flat,For Rent,2,2,Islamabad,4.2,E-11,60000
Flat,For Rent,2,2,Islamabad,7.1,G-11,100000
Flat,For Rent,3,3,Islamabad,8.0,E-11,85000
Flat,For Rent,3,3,Islamabad,11.8,F-11,200000
Flat,For Rent,2,2,Islamabad,7.3,Blue Area,300000
Flat,For Rent,3,3,Islamabad,14.2,F-11,300000
Flat,For Rent,1,1,Islamabad,3.6,E-11,40000
Flat,For Sale,1,1,Islamabad,5.3,E-11,20000000
Flat,For Sale,2,2,Islamabad,4.1,B-17,8400000
Flat,For Sale,2,2,Islamabad,4.6,B-17,20000000
Flat,For Sale,2,2,Islamabad,4.6,B-17,20000000
Flat,For Sale,2,2,Islamabad,6.1,Bahria Town,20000000
Flat,For Sale,2,2,Islamabad,5.1,G-13,6000000
Flat,For Sale,2,1,Islamabad,4.2,Kashmir Highway,30000000
Flat,For Sale,1,5,Islamabad,2.7,Bahria Town,9700000
Flat,For Sale,1,5,Islamabad,2.5,Bahria Town,9200000
Flat,For Sale,5,5,Islamabad,3.6,B-17,8800000
Flat,For Sale,2,2,Islamabad,6.1,Gulberg,30000000
Flat,For Sale,2,2,Islamabad,4.3,Kashmir Highway,30000000
Flat,For Sale,1,1,Islamabad,2.4,Gulberg,6200000
Flat,For Sale,1,1,Islamabad,2.3,Mumtaz City,6100000
Flat,For Sale,1,1,Islamabad,2.3,Mumtaz City,6000000
Flat,For Sale,1,1,Islamabad,4.0,E-11,20000000
Flat,For Sale,2,2,Islamabad,7.3,G-15,20000000
Flat,For Sale,4,3,Islamabad,10.9,Bahria Town,20000000
Flat,For Sale,2,2,Islamabad,6.4,F-10,80000000
Flat,For Sale,2,2,Islamabad,6.7,DHA Defence,30000000
Flat,For Sale,5,5,Islamabad,2.8,DHA Defence,20000000
Flat,For Sale,2,2,Islamabad,6.7,DHA Defence,30000000
Flat,For Sale,5,5,Islamabad,2.8,DHA Defence,20000000
Flat,For Sale,5,5,Islamabad,2.8,DHA Defence,20000000
Flat,For Sale,2,2,Islamabad,6.7,DHA Defence,30000000
House,For Sale,6,6,Islamabad,12.4,I-8,120000000
House,For Sale,6,5,Islamabad,10.0,Top City 1,50000000
House,For Sale,5,5,Islamabad,20.0,F-11,260000000
House,For Sale,7,7,Islamabad,15.0,G-15,50000000
House,For Sale,4,3,Islamabad,5.0,National Police Foundation O-9,20000000
House,For Sale,6,5,Islamabad,8.0,G-13,50000000
House,For Sale,5,4,Islamabad,9.3,D-17,30000000
House,For Sale,5,4,Islamabad,4.0,D-12,40000000
House,For Sale,5,4,Islamabad,4.0,G-14,30000000
House,For Sale,4,4,Islamabad,4.0,G-14,30000000
House,For Sale,7,6,Islamabad,64.0,G-6,470000000
House,For Sale,7,6,Islamabad,64.0,G-6,470000000
House,For Sale,3,3,Islamabad,4.5,D-12,40000000
House,For Sale,3,3,Islamabad,4.0,D-12,40000000
House,For Sale,6,6,Islamabad,14.2,D-12,140000000
House,For Sale,5,5,Islamabad,10.0,National Police Foundation O-9,30000000
House,For Sale,4,4,Islamabad,4.4,G-13,30000000
House,For Sale,6,6,Islamabad,12.0,I-8,100000000
House,For Sale,5,5,Islamabad,12.0,I-8,80000000
House,For Sale,9,9,Islamabad,12.0,I-8,110000000
House,For Sale,6,6,Islamabad,10.0,G-13,60000000
House,For Sale,6,6,Islamabad,20.0,DHA Defence,110000000
House,For Sale,6,6,Islamabad,20.0,Park Enclave,130000000
House,For Sale,6,6,Islamabad,20.0,Park Enclave,130000000
House,For Sale,6,6,Islamabad,20.0,Park Enclave,130000000
House,For Rent,5,5,Islamabad,40.0,F-7,900000
House,For Rent,6,7,Islamabad,26.0,F-7,800000
House,For Rent,6,5,Islamabad,10.0,Bahria Town,200000
House,For Rent,6,6,Islamabad,20.0,DHA Defence,200000
House,For Rent,5,5,Islamabad,10.0,E-11,300000
House,For Rent,4,4,Islamabad,8.0,E-11,200000
House,For Rent,6,6,Islamabad,10.0,Zaraj Housing Scheme,100000
House,For Rent,5,4,Islamabad,26.0,F-8,400000
House,For Rent,5,4,Islamabad,26.0,F-8,600000
House,For Rent,5,4,Islamabad,20.0,F-8,500000
House,For Rent,6,5,Islamabad,20.0,F-8,600000
House,For Rent,6,5,Islamabad,20.0,F-8,800000
House,For Rent,6,5,Islamabad,20.0,F-6,500000
House,For Rent,6,5,Islamabad,40.0,F-7,900000
House,For Rent,2,5,Islamabad,26.0,F-7,800000
House,For Rent,5,4,Islamabad,20.0,F-7,500000
House,For Rent,6,5,Islamabad,10.0,F-11,300000
House,For Rent,4,4,Islamabad,4.0,Margalla Town,75000
House,For Rent,6,6,Islamabad,10.0,G-13,200000
House,For Rent,5,4,Islamabad,5.0,Bahria Town,70000
House,For Rent,6,6,Islamabad,14.0,G-13,300000
House,For Rent,6,6,Islamabad,18.0,F-11,400000
House,For Rent,6,6,Islamabad,18.0,F-11,400000
House,For Rent,5,9,Islamabad,26.0,F-6,1200000
House,For Rent,5,5,Islamabad,4.0,G-13,100000
Flat,For Rent,2,2,Islamabad,4.0,E-11,90000
Flat,For Rent,2,2,Islamabad,6.2,Karakoram Diplomatic Enclave,400000
Flat,For Rent,3,3,Islamabad,4.9,D-17,60000
Flat,For Rent,1,1,Islamabad,2.4,E-11,55000
Flat,For Rent,2,2,Islamabad,6.1,Bahria Town,45000
Flat,For Rent,1,1,Islamabad,3.6,DHA Defence,30000
Flat,For Rent,2,2,Islamabad,4.7,B-17,30000
Flat,For Rent,2,2,Islamabad,6.7,F-11,200000
Flat,For Rent,3,3,Islamabad,8.8,Constitution Avenue,400000
Flat,For Rent,2,2,Islamabad,4.4,G-6,60000
Flat,For Rent,3,2,Islamabad,8.8,Constitution Avenue,300000
Flat,For Rent,2,2,Islamabad,5.6,E-11,90000
Flat,For Rent,2,2,Islamabad,4.9,Constitution Avenue,200000
Flat,For Rent,3,3,Islamabad,6.2,B-17,38000
Flat,For Rent,4,3,Islamabad,9.8,F-8,500000
Flat,For Rent,2,2,Islamabad,4.4,G-6,62000
Flat,For Rent,2,2,Islamabad,7.6,Blue Area,400000
Flat,For Rent,2,2,Islamabad,7.1,G-11,95000
Flat,For Rent,3,2,Islamabad,4.9,DHA Defence,70000
Flat,For Rent,3,3,Islamabad,13.3,F-11,300000
Flat,For Rent,3,3,Islamabad,13.3,F-11,300000
Flat,For Rent,2,2,Islamabad,8.9,F-11,200000
Flat,For Rent,2,2,Islamabad,5.3,E-11,200000
Flat,For Rent,2,2,Islamabad,8.0,E-11,85000
Flat,For Rent,2,2,Islamabad,3.6,DHA Defence,28000
Flat,For Sale,1,1,Islamabad,4.1,Kashmir Highway,20000000
Flat,For Sale,3,3,Islamabad,7.8,Kashmir Highway,50000000
Flat,For Sale,3,3,Islamabad,10.0,Kashmir Highway,50000000
Flat,For Sale,5,5,Islamabad,9.3,Bahria Town,20000000
Flat,For Sale,2,2,Islamabad,5.8,DHA Defence,20000000
Flat,For Sale,2,2,Islamabad,6.2,E-11,20000000
Flat,For Sale,1,1,Islamabad,1.7,Top City 1,20000000
Flat,For Sale,2,2,Islamabad,3.6,Park View City,20000000
Flat,For Sale,1,1,Islamabad,2.6,Park View City,8900000
Flat,For Sale,2,2,Islamabad,3.6,Park View City,20000000
Flat,For Sale,1,1,Islamabad,2.6,Park View City,8900000
Flat,For Sale,1,1,Islamabad,2.6,Park View City,2700000
Flat,For Sale,2,2,Islamabad,4.0,G-11,20000000
Flat,For Sale,1,2,Islamabad,3.1,G-11,20000000
Flat,For Sale,5,5,Islamabad,2.8,DHA Defence,20000000
Flat,For Sale,2,2,Islamabad,6.7,DHA Defence,30000000
Flat,For Sale,2,2,Islamabad,6.7,DHA Defence,30000000
Flat,For Sale,5,5,Islamabad,2.8,DHA Defence,20000000
Flat,For Sale,5,5,Islamabad,2.8,DHA Defence,20000000
Flat,For Sale,2,2,Islamabad,6.7,DHA Defence,30000000
Flat,For Sale,1,1,Islamabad,4.5,F-10,60000000
Flat,For Sale,2,2,Islamabad,6.7,DHA Defence,30000000
House,For Sale,7,7,Islamabad,20.0,G-13,110000000
House,For Sale,7,6,Islamabad,10.0,G-13,70000000
House,For Sale,7,5,Islamabad,8.0,G-13,50000000
House,For Sale,5,4,Islamabad,40.0,E-7,460000000
House,For Sale,5,4,Islamabad,9.3,D-17,30000000
House,For Sale,5,5,Islamabad,40.0,F-6,350000000
House,For Sale,6,6,Islamabad,24.0,I-8,180000000
House,For Sale,6,4,Islamabad,10.0,D-17,40000000
House,For Sale,9,8,Islamabad,40.0,F-7,380000000
House,For Sale,8,7,Islamabad,20.0,Soan Garden,60000000
House,For Sale,7,6,Islamabad,20.0,DHA Defence,90000000
House,For Sale,4,4,Islamabad,10.0,DHA Defence,60000000
House,For Sale,6,6,Islamabad,26.0,F-7,300000000
House,For Sale,4,4,Islamabad,6.7,G-8,40000000
House,For Sale,5,3,Islamabad,4.0,G-13,30000000
House,For Sale,5,5,Islamabad,26.0,F-8,350000000
House,For Sale,5,4,Islamabad,10.0,DHA Defence,60000000
House,For Sale,6,5,Islamabad,20.0,DHA Defence,90000000
House,For Sale,6,5,Islamabad,20.0,DHA Defence,90000000
House,For Sale,6,6,Islamabad,20.0,DHA Defence,90000000
House,For Sale,6,6,Islamabad,20.0,DHA Defence,90000000
House,For Sale,6,6,Islamabad,20.0,Park Enclave,130000000
House,For Sale,7,6,Islamabad,20.0,DHA Defence,70000000
House,For Sale,7,6,Islamabad,20.0,DHA Defence,90000000
House,For Rent,5,5,Islamabad,7.0,E-11,200000
House,For Rent,7,7,Islamabad,20.0,F-7,1000000
House,For Rent,6,6,Islamabad,16.0,F-11,400000
House,For Rent,6,4,Islamabad,8.0,E-11,200000
House,For Rent,4,3,Islamabad,11.0,DHA Defence,200000
House,For Rent,4,4,Islamabad,10.0,F-11,300000
House,For Rent,6,5,Islamabad,40.0,E-7,800000
House,For Rent,3,3,Islamabad,5.6,G-11,85000
House,For Rent,5,4,Islamabad,20.0,F-6,600000
House,For Rent,6,5,Islamabad,34.0,F-8,700000
House,For Rent,6,5,Islamabad,34.0,F-8,800000
House,For Rent,10,9,Islamabad,42.0,F-7,3300000
House,For Rent,9,8,Islamabad,36.0,F-8,900000
House,For Rent,6,5,Islamabad,48.0,G-6,500000
House,For Rent,5,4,Islamabad,20.0,Pakistan Town,200000
House,For Rent,6,6,Islamabad,44.0,F-7,1000000
House,For Rent,6,5,Islamabad,28.0,F-7,700000
House,For Rent,6,6,Islamabad,20.0,G-13,300000
House,For Rent,4,4,Islamabad,10.0,Zaraj Housing Scheme,90000
House,For Rent,5,9,Islamabad,26.0,F-7,1200000
House,For Rent,5,9,Islamabad,26.0,F-8,1200000
House,For Rent,6,5,Islamabad,20.0,F-8,500000
House,For Rent,6,7,Islamabad,24.0,F-8,1000000
House,For Rent,6,7,Islamabad,24.0,F-7,1000000
House,For Rent,6,6,Islamabad,20.0,F-7,500000
Flat,For Rent,2,2,Islamabad,4.0,E-11,60000
Flat,For Rent,5,4,Islamabad,13.8,Karakoram Diplomatic Enclave,600000
Flat,For Rent,3,2,Islamabad,8.8,Constitution Avenue,400000
Flat,For Rent,3,3,Islamabad,7.6,E-11,80000
Flat,For Rent,4,4,Islamabad,10.7,E-11,200000
Flat,For Rent,4,2,Islamabad,8.9,F-8,400000
Flat,For Rent,1,1,Islamabad,2.0,H-13,25000
Flat,For Rent,3,3,Islamabad,4.6,Bani Gala,28000
Flat,For Rent,2,2,Islamabad,3.8,FECHS,20000
Flat,For Rent,1,1,Islamabad,2.9,Bahria Town,25000
Flat,For Rent,2,2,Islamabad,3.7,Zaraj Housing Scheme,40000
Flat,For Rent,2,2,Islamabad,8.4,E-11,80000
Flat,For Rent,2,2,Islamabad,2.4,FECHS,15000
Flat,For Rent,2,2,Islamabad,6.1,Ghauri Town,80000
Flat,For Rent,2,2,Islamabad,5.1,H-12,42000
Flat,For Rent,2,2,Islamabad,4.0,E-11,80000
Flat,For Rent,1,1,Islamabad,3.6,Constitution Avenue,200000
Flat,For Rent,2,2,Islamabad,3.6,DHA Defence,28000
Flat,For Rent,2,2,Islamabad,3.6,DHA Defence,28000
Flat,For Rent,2,2,Islamabad,3.6,DHA Defence,25000
Flat,For Rent,3,3,Islamabad,6.9,DHA Defence,45000
Flat,For Rent,1,1,Islamabad,3.1,Diplomatic Enclave,200000
Flat,For Rent,2,2,Islamabad,7.8,F-8,400000
Flat,For Rent,1,1,Islamabad,3.6,F-7,300000
Flat,For Rent,3,3,Islamabad,11.8,Diplomatic Enclave,600000
Flat,For Sale,1,1,Islamabad,2.6,Park View City,8900000
Flat,For Sale,1,1,Islamabad,2.6,Park View City,2700000
Flat,For Sale,2,2,Islamabad,3.6,Park View City,20000000
Flat,For Sale,1,1,Islamabad,2.6,Park View City,8900000
Flat,For Sale,1,1,Islamabad,1.6,Bahria Town,7200000
Flat,For Sale,4,4,Islamabad,14.0,DHA Defence,40000000
Flat,For Sale,3,2,Islamabad,4.9,DHA Defence,9000000
Flat,For Sale,1,1,Islamabad,2.1,DHA Defence,4500000
Flat,For Sale,5,5,Islamabad,9.3,Bahria Town,20000000
Flat,For Sale,5,5,Islamabad,9.3,Bahria Town,20000000
Flat,For Sale,1,1,Islamabad,4.2,Bahria Town,20000000
Flat,For Sale,2,2,Islamabad,5.6,Bahria Town,20000000
Flat,For Sale,5,5,Islamabad,2.8,DHA Defence,20000000
Flat,For Sale,5,5,Islamabad,2.8,DHA Defence,20000000
Flat,For Sale,2,2,Islamabad,6.7,DHA Defence,30000000
Flat,For Sale,5,5,Islamabad,2.8,DHA Defence,20000000
Flat,For Sale,2,2,Islamabad,6.7,DHA Defence,30000000
Flat,For Sale,5,5,Islamabad,2.8,DHA Defence,20000000
Flat,For Sale,5,5,Islamabad,2.8,DHA Defence,20000000
Flat,For Sale,2,2,Islamabad,6.7,DHA Defence,30000000
House,For Sale,7,7,Islamabad,20.0,Soan Garden,60000000
House,For Sale,6,5,Islamabad,10.0,DHA Defence,60000000
House,For Sale,6,6,Islamabad,14.2,D-12,110000000
House,For Sale,4,3,Islamabad,8.0,DHA Defence,20000000
House,For Sale,6,5,Islamabad,20.0,DHA Defence,90000000
House,For Sale,8,7,Islamabad,20.0,DHA Defence,100000000
House,For Sale,6,6,Islamabad,7.0,Gulberg,40000000
House,For Sale,6,6,Islamabad,12.4,I-8,110000000
House,For Sale,6,6,Islamabad,20.0,DHA Defence,100000000
House,For Sale,4,4,Islamabad,5.0,I-10,30000000
House,For Sale,6,6,Islamabad,20.0,DHA Defence,90000000
House,For Sale,6,6,Islamabad,20.0,DHA Defence,100000000
House,For Sale,5,5,Islamabad,60.0,E-7,430000000
House,For Sale,4,4,Islamabad,5.0,Bahria Town,30000000
House,For Sale,4,4,Islamabad,20.0,F-8,170000000
House,For Sale,5,7,Islamabad,20.0,Bahria Town,160000000
House,For Sale,7,6,Islamabad,20.0,DHA Defence,100000000
House,For Sale,9,9,Islamabad,22.0,F-10,170000000
House,For Sale,6,6,Islamabad,10.9,G-13,70000000
House,For Sale,5,5,Islamabad,24.0,F-8,240000000
House,For Sale,6,6,Islamabad,10.9,G-13,60000000
House,For Sale,6,6,Islamabad,14.2,G-13,100000000
House,For Sale,6,5,Islamabad,28.0,F-8,270000000
House,For Sale,6,6,Islamabad,50.0,F-8,370000000
House,For Rent,6,5,Islamabad,60.0,F-7,700000
House,For Rent,4,4,Islamabad,10.0,E-11,200000
House,For Rent,8,8,Islamabad,26.0,F-8,1400000
House,For Rent,6,6,Islamabad,14.2,G-10,300000
House,For Rent,6,5,Islamabad,20.0,F-8,600000
House,For Rent,6,6,Islamabad,20.0,DHA Defence,300000
House,For Rent,3,3,Islamabad,10.0,Bahria Town,70000
House,For Rent,3,3,Islamabad,5.0,Bahria Town,75000
House,For Rent,5,5,Islamabad,10.0,Bahria Town,200000
House,For Rent,6,6,Islamabad,40.0,F-10,1300000
House,For Rent,4,4,Islamabad,20.0,F-8,400000
House,For Rent,6,5,Islamabad,9.3,F-11,400000
House,For Rent,6,5,Islamabad,8.0,G-13,200000
House,For Rent,6,6,Islamabad,7.0,Ghauri Town,65000
House,For Rent,5,4,Islamabad,20.0,F-11,300000
House,For Rent,6,4,Islamabad,8.0,Shah Allah Ditta,100000
House,For Rent,6,6,Islamabad,20.0,G-13,300000
House,For Rent,6,6,Islamabad,20.0,F-8,500000
House,For Rent,5,3,Islamabad,5.0,Bahria Town,90000
House,For Rent,6,7,Islamabad,24.0,F-6,1000000
House,For Rent,6,6,Islamabad,20.0,G-13,300000
House,For Rent,6,6,Islamabad,14.0,G-13,300000
House,For Rent,6,6,Islamabad,10.0,E-11,200000
House,For Rent,6,6,Islamabad,14.2,G-13,200000
House,For Rent,5,4,Islamabad,20.0,F-8,600000
Flat,For Rent,2,1,Islamabad,4.8,Constitution Avenue,300000
Flat,For Rent,2,2,Islamabad,7.0,Diplomatic Enclave,200000
Flat,For Rent,1,1,Islamabad,3.8,F-8,100000
Flat,For Rent,3,2,Islamabad,9.0,Karakoram Diplomatic Enclave,500000
Flat,For Rent,1,1,Islamabad,4.1,Blue Area,200000
Flat,For Rent,2,2,Islamabad,7.3,E-11,200000
Flat,For Rent,2,2,Islamabad,6.4,F-11,90000
Flat,For Rent,3,3,Islamabad,9.1,F-11,95000
Flat,For Rent,5,3,Islamabad,11.8,F-8,600000
Flat,For Rent,5,5,Islamabad,6.4,F-11,200000
Flat,For Rent,2,2,Islamabad,5.6,Bahria Town,65000
Flat,For Rent,5,4,Islamabad,16.0,DHA Defence,75000
Flat,For Rent,4,3,Islamabad,8.9,F-10,200000
Flat,For Rent,2,2,Islamabad,3.6,DHA Defence,29000
Flat,For Rent,1,1,Islamabad,3.9,F-8,100000
Flat,For Rent,2,2,Islamabad,4.2,DHA Defence,32000
Flat,For Rent,1,1,Islamabad,2.7,Ghauri Town,13000
Flat,For Rent,1,1,Islamabad,3.1,F-11,100000
Flat,For Rent,2,2,Islamabad,6.7,Diplomatic Enclave,400000
Flat,For Rent,3,3,Islamabad,12.0,Karakoram Diplomatic Enclave,700000
Flat,For Rent,2,2,Islamabad,6.4,Diplomatic Enclave,300000
Flat,For Rent,2,2,Islamabad,9.1,Karakoram Diplomatic Enclave,400000
Flat,For Rent,2,2,Islamabad,6.7,Diplomatic Enclave,300000
Flat,For Rent,2,2,Islamabad,6.7,Diplomatic Enclave,300000
Flat,For Rent,2,2,Islamabad,7.3,Constitution Avenue,300000
Flat,For Sale,2,2,Islamabad,5.6,Bahria Town,20000000
Flat,For Sale,1,1,Islamabad,4.2,Bahria Town,20000000
Flat,For Sale,5,5,Islamabad,9.3,Bahria Town,20000000
Flat,For Sale,1,1,Islamabad,4.2,Bahria Town,20000000
Flat,For Sale,1,1,Islamabad,3.1,Top City 1,30000000
Flat,For Sale,1,1,Islamabad,2.8,Top City 1,20000000
Flat,For Sale,2,2,Islamabad,5.5,G-15,20000000
Flat,For Sale,2,2,Islamabad,5.5,G-15,20000000
Flat,For Sale,1,1,Islamabad,2.6,B-17,6400000
Flat,For Sale,2,2,Islamabad,3.6,B-17,8800000
Flat,For Sale,1,1,Islamabad,0.9,Top City 1,7000000
Flat,For Sale,1,1,Islamabad,2.5,B-17,6000000
Flat,For Sale,2,2,Islamabad,5.1,G-13,4700000
Flat,For Sale,5,5,Islamabad,2.8,DHA Defence,20000000
Flat,For Sale,2,2,Islamabad,6.7,DHA Defence,30000000
Flat,For Sale,2,2,Islamabad,4.2,B-17,6800000
Flat,For Sale,2,2,Islamabad,6.7,DHA Defence,30000000
Flat,For Sale,2,2,Islamabad,6.7,DHA Defence,30000000
Flat,For Sale,5,5,Islamabad,2.8,DHA Defence,20000000
Flat,For Sale,5,5,Islamabad,2.8,DHA Defence,20000000
Flat,For Sale,2,2,Islamabad,6.7,DHA Defence,30000000
House,For Sale,3,3,Islamabad,4.0,Khanna Pul,6500000
House,For Sale,3,3,Islamabad,5.0,Khanna Pul,8500000
House,For Sale,6,6,Islamabad,5.0,Khanna Pul,9500000
House,For Sale,5,5,Islamabad,20.0,Bahria Town,100000000
House,For Sale,6,6,Islamabad,11.0,Soan Garden,50000000
House,For Sale,5,4,Islamabad,10.0,Kashmir Highway,60000000
House,For Sale,5,5,Islamabad,5.0,Khanna Pul,20000000
House,For Sale,6,9,Islamabad,10.0,Airport Avenue Housing Society,40000000
House,For Sale,5,5,Islamabad,8.0,G-13,60000000
House,For Sale,8,7,Islamabad,14.2,G-15,50000000
House,For Sale,8,6,Islamabad,20.0,DHA Defence,90000000
House,For Sale,8,6,Islamabad,20.0,DHA Defence,80000000
House,For Sale,6,6,Islamabad,26.0,F-11,200000000
House,For Sale,6,6,Islamabad,20.0,DHA Defence,90000000
House,For Sale,4,4,Islamabad,4.0,D-12,40000000
House,For Sale,4,4,Islamabad,5.6,G-11,40000000
House,For Sale,5,4,Islamabad,5.6,G-11,40000000
House,For Sale,9,6,Islamabad,20.0,DHA Defence,100000000
House,For Sale,5,4,Islamabad,9.3,PWD Housing Scheme,40000000
House,For Sale,6,6,Islamabad,20.0,DHA Defence,100000000
House,For Sale,6,6,Islamabad,20.0,DHA Defence,110000000
House,For Sale,5,5,Islamabad,10.0,Bani Gala,40000000
House,For Sale,7,6,Islamabad,20.0,DHA Defence,90000000
House,For Sale,6,5,Islamabad,10.0,DHA Defence,50000000
House,For Sale,7,6,Islamabad,20.0,DHA Defence,100000000
House,For Rent,6,5,Islamabad,40.0,F-7,900000
House,For Rent,6,5,Islamabad,7.0,G-13,200000
House,For Rent,6,5,Islamabad,7.0,G-13,200000
House,For Rent,4,4,Islamabad,10.0,E-11,200000
House,For Rent,5,5,Islamabad,20.0,DHA Defence,200000
House,For Rent,4,3,Islamabad,42.0,F-8,500000
House,For Rent,4,3,Islamabad,20.0,DHA Defence,300000
House,For Rent,5,4,Islamabad,14.0,E-11,300000
House,For Rent,4,3,Islamabad,5.0,Bahria Town,80000
House,For Rent,6,5,Islamabad,7.0,G-13,200000
House,For Rent,6,7,Islamabad,20.0,DHA Defence,300000
House,For Rent,6,6,Islamabad,40.0,F-7,1000000
House,For Rent,5,4,Islamabad,8.0,Kuri Road,60000
House,For Rent,5,5,Islamabad,36.0,F-7,400000
House,For Rent,8,8,Islamabad,40.0,F-6,900000
House,For Rent,5,5,Islamabad,10.0,DHA Defence,200000
House,For Rent,6,5,Islamabad,9.0,E-11,200000
House,For Rent,6,6,Islamabad,20.0,G-13,300000
House,For Rent,4,3,Islamabad,5.0,B-17,70000
